,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level
15947,0.3333333333333335,0.0310077519379844,0.2399728076138681,0.5688073394495413,0.041388518024032,0.5483870967741935,0.2359437751004016,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0511811023622047,0.5,0.0,2
15957,0.3333333333333335,0.1007751937984496,0.2399728076138681,0.672782874617737,0.0467289719626168,0.5483870967741935,0.2911646586345381,0.6129032258064516,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0511811023622047,0.5,0.0,2
15965,0.3333333333333335,0.0775193798449612,0.2653523680036256,0.6207951070336392,0.0520694259012016,0.5483870967741935,0.3303212851405622,0.6774193548387096,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0511811023622047,0.5,0.0,2
15971,0.3333333333333335,0.0542635658914728,0.2077951506911398,0.6529051987767585,0.0520694259012016,0.5483870967741935,0.3975903614457831,0.6774193548387096,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0629921259842519,0.5,0.0,2
15974,0.3333333333333335,0.0542635658914728,0.2236573759347382,0.6957186544342508,0.0520694259012016,0.5483870967741935,0.2951807228915662,0.6774193548387096,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0669291338582677,0.5,0.0,2
15977,0.3333333333333335,0.0697674418604651,0.198051212327215,0.691131498470948,0.0520694259012016,0.5483870967741935,0.4016064257028112,0.6774193548387096,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0590551181102362,0.5,0.0,2
15981,0.3333333333333335,0.0930232558139534,0.2207115341037842,0.6529051987767585,0.0520694259012016,0.5806451612903225,0.3303212851405622,0.6129032258064516,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0629921259842519,0.5,0.0,2
15983,0.3333333333333335,0.0775193798449612,0.2232041694992069,0.6376146788990826,0.0520694259012016,0.5806451612903225,0.3383534136546185,0.6129032258064516,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0629921259842519,0.5,0.0,2
16004,0.3333333333333335,0.0155038759689922,0.2313618853387718,0.555045871559633,0.0360480640854472,0.6129032258064515,0.2319277108433735,0.8064516129032259,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0590551181102362,0.0,0.0588235294117647,3
16005,0.3333333333333335,0.0232558139534883,0.2170858826195332,0.6788990825688074,0.0360480640854472,0.6129032258064515,0.2359437751004016,0.8064516129032259,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0590551181102362,0.0,0.0588235294117647,3
16009,0.3333333333333335,0.0542635658914728,0.2286426467255835,0.6314984709480123,0.041388518024032,0.6129032258064515,0.2560240963855422,0.7903225806451614,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0590551181102362,0.0,0.0588235294117647,3
16013,0.3333333333333335,0.0,0.1504645365964196,0.599388379204893,0.0307076101468624,0.6129032258064515,0.2761044176706827,0.7903225806451614,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0590551181102362,0.0,0.0588235294117647,3
16017,0.3333333333333335,0.0,0.1522773623385452,0.6529051987767585,0.0307076101468624,0.6129032258064515,0.2720883534136546,0.7903225806451614,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0590551181102362,0.0,0.0588235294117647,3
16022,0.3333333333333335,0.0542635658914728,0.2368003625651484,0.7217125382262998,0.0360480640854472,0.6129032258064515,0.2911646586345381,0.7903225806451614,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0590551181102362,0.0,0.0588235294117647,3
16025,0.3333333333333335,0.0620155038759689,0.2374801722184455,0.6345565749235474,0.0467289719626168,0.6451612903225805,0.2791164658634538,0.7903225806451614,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0590551181102362,0.0,0.0588235294117647,3
16036,0.3333333333333335,0.0775193798449612,0.2202583276682529,0.6529051987767585,0.0467289719626168,0.6451612903225805,0.3744979919678715,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0708661417322834,0.0,0.0588235294117647,3
16038,0.3333333333333335,0.0930232558139534,0.2109675957398595,0.6865443425076453,0.0520694259012016,0.6451612903225805,0.3704819277108434,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1574803149606299,0.0,0.0588235294117647,3
16041,0.3333333333333335,0.0775193798449612,0.2757761160208475,0.6131498470948012,0.041388518024032,0.6451612903225805,0.2399598393574297,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1496062992125984,0.0,0.0588235294117647,3
16042,0.3333333333333335,0.1007751937984496,0.230455472467709,0.6957186544342508,0.0841121495327102,0.6451612903225805,0.3544176706827309,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1496062992125984,0.0,0.0588235294117647,3
16048,0.3333333333333335,0.0620155038759689,0.2256968048946295,0.6345565749235474,0.041388518024032,0.6774193548387095,0.2560240963855422,0.7903225806451614,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1496062992125984,0.0,0.0588235294117647,3
16051,0.3333333333333335,0.0620155038759689,0.2309086789032404,0.6697247706422019,0.0360480640854472,0.6774193548387095,0.2600401606425702,0.7903225806451614,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1535433070866141,0.0,0.0588235294117647,3
16052,0.3333333333333335,0.0697674418604651,0.2179922954905959,0.6819571865443426,0.0467289719626168,0.6774193548387095,0.2560240963855422,0.7903225806451614,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1535433070866141,0.0,0.0588235294117647,3
16053,0.3333333333333335,0.0930232558139534,0.2050759120779515,0.691131498470948,0.0574098798397864,0.6774193548387095,0.4257028112449799,0.7903225806451614,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1535433070866141,0.0,0.0588235294117647,3
16060,0.3333333333333335,0.0465116279069767,0.2263766145479266,0.5932721712538227,0.0467289719626168,0.6774193548387095,0.2680722891566265,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1535433070866141,0.0,0.0588235294117647,3
16061,0.3333333333333335,0.0542635658914728,0.2236573759347382,0.6681957186544343,0.041388518024032,0.6774193548387095,0.2720883534136546,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1535433070866141,0.0,0.0588235294117647,3
16062,0.3333333333333335,0.0542635658914728,0.2261500113301608,0.6681957186544343,0.041388518024032,0.6774193548387095,0.2761044176706827,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1653543307086614,0.0,0.0588235294117647,3
16065,0.3333333333333335,0.0310077519379844,0.2300022660321776,0.5948012232415902,0.041388518024032,0.6774193548387095,0.2600401606425702,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1771653543307086,0.0,0.0588235294117647,3
16073,0.3333333333333335,0.1007751937984496,0.2207115341037842,0.6192660550458716,0.041388518024032,0.5806451612903225,0.2791164658634538,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1732283464566929,0.0,0.0588235294117647,3
16074,0.3333333333333335,0.0930232558139534,0.2356673464763199,0.6192660550458716,0.0467289719626168,0.5483870967741935,0.3744979919678715,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1732283464566929,0.0,0.0588235294117647,3
16079,0.3333333333333335,0.0310077519379844,0.224563788805801,0.6116207951070337,0.041388518024032,0.4516129032258065,0.2640562248995984,0.5967741935483871,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1771653543307086,0.0,0.0588235294117647,2
16082,0.3333333333333335,0.0542635658914728,0.2302288692499433,0.717125382262997,0.0680907877169559,0.4193548387096775,0.4216867469879518,0.5967741935483871,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1771653543307086,0.0,0.0588235294117647,2
16095,0.3333333333333335,0.0310077519379844,0.256968048946295,0.672782874617737,0.0467289719626168,0.4193548387096775,0.3263052208835341,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1811023622047244,0.5,0.1176470588235294,3
16096,0.3333333333333335,0.0310077519379844,0.2426920462270564,0.6330275229357799,0.041388518024032,0.4193548387096775,0.2479919678714859,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1811023622047244,0.5,0.1176470588235294,3
16100,0.3333333333333335,0.0775193798449612,0.3435304781327895,0.7140672782874619,0.0520694259012016,0.4516129032258065,0.28714859437751,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1889763779527559,0.5,0.1176470588235294,2
16102,0.3333333333333335,0.0542635658914728,0.2694312259234081,0.6024464831804281,0.041388518024032,0.4516129032258065,0.216867469879518,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1889763779527559,0.5,0.1176470588235294,3
16108,0.3333333333333335,0.0077519379844961,0.2234307727169726,0.6055045871559633,0.0360480640854472,0.5161290322580645,0.2319277108433735,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1850393700787401,0.5,0.1176470588235294,3
16114,0.3333333333333335,0.0310077519379844,0.2089281667799682,0.6957186544342508,0.0574098798397864,0.5161290322580645,0.3303212851405622,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1850393700787401,0.5,0.1176470588235294,3
16116,0.3333333333333335,0.0542635658914728,0.2379333786539769,0.6957186544342508,0.041388518024032,0.5161290322580645,0.2720883534136546,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1850393700787401,0.5,0.1176470588235294,3
16120,0.3333333333333335,0.0775193798449612,0.335825968728756,0.7155963302752294,0.0627503337783711,0.5483870967741935,0.4176706827309237,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1850393700787401,0.5,0.1176470588235294,3
16154,0.3333333333333335,0.4031007751937984,0.4300929073192839,0.6024464831804281,0.1468624833110814,0.5161290322580645,0.5943775100401607,0.6612903225806451,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1141732283464566,0.5,0.0588235294117647,2
16187,0.3333333333333335,0.5891472868217054,0.6213460231135283,0.672782874617737,0.6755674232309745,0.4838709677419355,0.893574297188755,0.5806451612903226,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1062992125984252,1.0,0.0,1
16214,0.3333333333333335,0.5581395348837209,0.5748923634715614,0.6376146788990826,0.0787716955941255,0.4838709677419355,0.216867469879518,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0866141732283464,1.0,0.0,2
16222,0.3333333333333335,0.4961240310077519,0.5329707681849082,0.6131498470948012,0.1041388518024031,0.4516129032258065,0.3263052208835341,0.6612903225806451,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0551181102362204,1.0,0.0,1
16261,0.3333333333333335,0.5658914728682171,0.6038975753455699,0.672782874617737,0.109479305740988,0.4516129032258065,0.3704819277108434,0.6774193548387096,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0472440944881889,1.0,0.0,1
16272,0.3333333333333335,0.6511627906976745,0.5447541355087242,0.680428134556575,0.5807743658210949,0.4516129032258065,0.535140562248996,0.5967741935483871,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0708661417322834,1.0,0.0588235294117647,2
16281,0.3333333333333335,0.7054263565891473,0.5896215726263313,0.7003058103975536,0.2883845126835781,0.4516129032258065,0.893574297188755,0.5645161290322581,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0787401574803149,0.75,0.0,2
16292,0.3333333333333335,0.6821705426356589,0.5776116020847496,0.5948012232415902,0.0841121495327102,0.4516129032258065,0.2439759036144578,0.5967741935483871,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0708661417322834,1.0,0.0,1
16313,0.3333333333333335,0.7131782945736433,0.6023113528212101,0.6376146788990826,0.089452603471295,0.4516129032258065,0.2479919678714859,0.5967741935483871,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0275590551181102,0.75,0.0,2
16323,0.3333333333333335,0.8372093023255813,0.6897801948787673,0.7507645259938839,0.0934579439252336,0.4193548387096775,0.2439759036144578,0.6129032258064516,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0314960629921259,0.75,0.0,2
16343,0.3333333333333335,0.8682170542635659,0.728982551552232,0.636085626911315,0.1201602136181575,0.3870967741935485,0.2991967871485944,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0118110236220472,0.75,0.0,3
16348,0.3333333333333335,0.8604651162790697,0.7221844550192613,0.6330275229357799,0.109479305740988,0.4193548387096775,0.2791164658634538,0.8064516129032259,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0078740157480314,1.0,0.0,3
16365,0.3333333333333335,0.8372093023255813,0.7004305461137549,0.5932721712538227,0.1415220293724966,0.3870967741935485,0.3463855421686747,0.6451612903225806,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0157480314960629,0.75,0.0,2
16382,0.3333333333333335,0.7984496124031008,0.6682528891910265,0.6207951070336392,0.2096128170894526,0.4193548387096775,0.6224899598393574,0.8064516129032259,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0157480314960629,1.0,0.0,2
16388,0.3333333333333335,0.8217054263565892,0.6886471787899389,0.672782874617737,0.089452603471295,0.3870967741935485,0.2439759036144578,0.8064516129032259,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0157480314960629,1.0,0.0,3
16392,0.3333333333333335,0.8217054263565892,0.6911398141853614,0.680428134556575,0.2723631508678237,0.4193548387096775,0.7208835341365462,0.8225806451612904,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0118110236220472,1.0,0.0,3
16398,0.3333333333333335,0.7674418604651163,0.640607296623612,0.5749235474006117,0.0934579439252336,0.5161290322580645,0.2399598393574297,0.7903225806451614,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0078740157480314,1.0,0.0,2
16400,0.3333333333333335,0.7441860465116279,0.6238386585089508,0.591743119266055,0.089452603471295,0.4838709677419355,0.2399598393574297,0.7741935483870966,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0157480314960629,1.0,0.0,2
16403,0.3333333333333335,0.6744186046511628,0.5760253795603898,0.4892966360856269,0.0841121495327102,0.4193548387096775,0.2359437751004016,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0275590551181102,1.0,0.0,2
16410,0.3333333333333335,0.7054263565891473,0.5882619533197372,0.7324159021406729,0.638184245660881,0.4193548387096775,0.893574297188755,0.7096774193548386,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0433070866141732,1.0,0.0,2
16411,0.3333333333333335,0.7209302325581395,0.5989123045547247,0.7415902140672783,0.6488651535380507,0.4193548387096775,0.893574297188755,0.6612903225806451,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0433070866141732,1.0,0.0,2
16412,0.3333333333333335,0.7286821705426356,0.6211194198957626,0.7308868501529052,0.664886515353805,0.4193548387096775,0.893574297188755,0.6612903225806451,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0472440944881889,1.0,0.0,2
16421,0.3333333333333335,0.6976744186046512,0.5789712213913437,0.7140672782874619,0.1041388518024031,0.4516129032258065,0.3152610441767068,0.6451612903225806,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0826771653543307,1.0,0.0588235294117647,2
16496,0.3333333333333335,0.3953488372093023,0.4096986177203716,0.45565749235474,0.0627503337783711,0.4193548387096775,0.2279116465863453,0.5161290322580646,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0078740157480314,1.0,0.0,1
16512,0.3333333333333335,0.2945736434108527,0.4140040788579198,0.717125382262997,0.6702269692923897,0.5161290322580645,0.8895582329317269,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0078740157480314,0.5,0.0,2
16545,0.3333333333333335,0.7674418604651163,0.6492182188987083,0.7125382262996942,0.6755674232309745,0.5161290322580645,0.9016064257028112,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0118110236220472,1.0,0.0,2
16549,0.3333333333333335,0.8372093023255813,0.6992975300249263,0.7140672782874619,0.7489986648865152,0.5161290322580645,0.9136546184738956,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0157480314960629,0.5,0.0,3
16563,0.3333333333333335,0.9302325581395348,0.7747564015409019,0.6330275229357799,0.2723631508678237,0.4516129032258065,0.6616465863453815,0.6451612903225806,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0157480314960629,0.5,0.0,3
16577,0.3333333333333335,0.9147286821705426,0.7661454792658056,0.617737003058104,0.089452603471295,0.4516129032258065,0.3152610441767068,0.5645161290322581,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0196850393700787,1.0,0.0,2
16582,0.3333333333333335,0.8914728682170543,0.7455245864491276,0.6330275229357799,0.240320427236315,0.4193548387096775,0.7088353413654618,0.5645161290322581,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0669291338582677,0.75,0.0588235294117647,3
16584,0.3333333333333335,0.8992248062015504,0.7598005891683662,0.672782874617737,0.5500667556742322,0.4193548387096775,0.960843373493976,0.5322580645161291,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0708661417322834,0.75,0.0588235294117647,3
16589,0.3333333333333335,0.9302325581395348,0.7733967822343077,0.6788990825688074,0.2923898531375167,0.4516129032258065,0.8383534136546185,0.5967741935483871,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0787401574803149,0.75,0.0588235294117647,3
16595,0.3333333333333335,0.9534883720930232,0.7976433265352368,0.6697247706422019,0.2616822429906542,0.5161290322580645,0.7951807228915663,0.6612903225806451,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0433070866141732,1.0,0.0,3
16596,0.3333333333333335,0.9534883720930232,0.7985497394062996,0.6529051987767585,0.2349799732977303,0.4838709677419355,0.6696787148594378,0.6612903225806451,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0433070866141732,1.0,0.0,3
16597,0.3333333333333335,0.9534883720930232,0.7962837072286426,0.6529051987767585,0.1935914552736982,0.4516129032258065,0.4447791164658634,0.6612903225806451,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0354330708661417,1.0,0.0,3
16598,0.3333333333333335,0.9457364341085271,0.7856333559936551,0.6314984709480123,0.0934579439252336,0.4193548387096775,0.2951807228915662,0.7096774193548386,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0354330708661417,1.0,0.0,3
16603,0.3333333333333335,0.9302325581395348,0.7767958305007931,0.6529051987767585,0.2256341789052069,0.4193548387096775,0.6927710843373494,0.7096774193548386,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0078740157480314,1.0,0.0,2
16611,0.3333333333333335,0.9069767441860463,0.7611602084749604,0.6529051987767585,0.1882510013351134,0.5161290322580645,0.5983935742971888,0.6451612903225806,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0078740157480314,1.0,0.0,2
16630,0.3333333333333335,0.9767441860465116,0.8096532970768185,0.6972477064220184,0.7276368491321761,0.5161290322580645,0.8704819277108434,0.6129032258064516,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0275590551181102,1.0,0.0,2
16632,0.3333333333333335,0.992248062015504,0.8250623158848855,0.7003058103975536,0.4245660881174899,0.4838709677419355,0.9839357429718876,0.5967741935483871,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0196850393700787,0.75,0.0,3
16638,0.3333333333333335,0.9767441860465116,0.8175844096986178,0.5902140672782875,0.1148197596795727,0.4193548387096775,0.2600401606425702,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0039370078740157,1.0,0.0,3
16639,0.3333333333333335,0.9534883720930232,0.7987763426240653,0.5688073394495413,0.109479305740988,0.4193548387096775,0.2600401606425702,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0,0.75,0.0,3
16640,0.3333333333333335,0.9147286821705426,0.7747564015409019,0.5321100917431193,0.109479305740988,0.4516129032258065,0.2520080321285141,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0,0.75,0.0,3
16653,0.3333333333333335,0.8217054263565892,0.6895535916610016,0.6896024464831805,0.7329773030707609,0.4838709677419355,0.9056224899598394,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0118110236220472,0.75,0.0,3
16682,0.3333333333333335,0.7984496124031008,0.6664400634489009,0.6529051987767585,0.7169559412550066,0.4516129032258065,0.9016064257028112,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0314960629921259,1.0,0.0,2
16688,0.3333333333333335,0.813953488372093,0.6847949240879221,0.6743119266055047,0.2977303070761014,0.5161290322580645,0.8423694779116466,0.7741935483870966,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0157480314960629,1.0,0.0,3
16693,0.3333333333333335,0.8062015503875969,0.6689326988443236,0.6085626911314985,0.0987983978638184,0.5161290322580645,0.2479919678714859,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0393700787401574,0.75,0.0,3
16700,0.3333333333333335,0.813953488372093,0.6825288919102651,0.672782874617737,0.2096128170894526,0.4516129032258065,0.7951807228915663,0.6774193548387096,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0472440944881889,0.75,0.0,3
16708,0.3333333333333335,0.8449612403100775,0.7029231815091774,0.6314984709480123,0.1361815754339119,0.5161290322580645,0.3744979919678715,0.6612903225806451,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0551181102362204,0.75,0.0,3
16717,0.3333333333333335,0.8372093023255813,0.6983911171538636,0.691131498470948,0.2616822429906542,0.4193548387096775,0.6024096385542168,0.6129032258064516,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0748031496062992,1.0,0.0588235294117647,3
16805,0.3333333333333335,0.6201550387596899,0.5259460684341718,0.5290519877675841,0.0787716955941255,0.4193548387096775,0.2319277108433735,0.8225806451612904,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.2440944881889764,0.0,0.0588235294117647,3
16808,0.3333333333333335,0.6046511627906976,0.5055517788352595,0.6697247706422019,0.0787716955941255,0.4193548387096775,0.2208835341365461,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.2440944881889764,0.0,0.0588235294117647,3
16809,0.3333333333333335,0.6046511627906976,0.5087242238839792,0.672782874617737,0.0787716955941255,0.4193548387096775,0.2248995983935743,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.2480314960629921,0.0,0.0588235294117647,3
16812,0.3333333333333335,0.6201550387596899,0.5168819397235441,0.6651376146788991,0.0787716955941255,0.4193548387096775,0.2208835341365461,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.2480314960629921,0.5,0.0588235294117647,3
16824,0.3333333333333335,0.4728682170542636,0.3947428053478359,0.6957186544342508,0.0574098798397864,0.4193548387096775,0.2128514056224899,0.7096774193548386,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1141732283464566,0.5,0.0588235294117647,2
16829,0.3333333333333335,0.4263565891472868,0.3573532744164967,0.6024464831804281,0.0574098798397864,0.4193548387096775,0.2319277108433735,0.7741935483870966,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1889763779527559,0.0,0.1176470588235294,3
16832,0.3333333333333335,0.4341085271317829,0.3632449580784047,0.691131498470948,0.1415220293724966,0.4516129032258065,0.5983935742971888,0.7903225806451614,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.2165354330708661,0.0,0.1176470588235294,3
16834,0.3333333333333335,0.4651162790697674,0.3913437570813505,0.7140672782874619,0.1522029372496662,0.4516129032258065,0.7600401606425703,0.7903225806451614,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.2007874015748031,0.0,0.1176470588235294,3
16837,0.3333333333333335,0.4806201550387596,0.4058463630183548,0.6712538226299695,0.3818424566088117,0.4516129032258065,0.7128514056224899,0.8064516129032259,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.2086614173228346,0.5,0.1176470588235294,2
16845,0.3333333333333335,0.5658914728682171,0.4736007251302969,0.6880733944954129,1.0,0.5161290322580645,0.9327309236947792,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1811023622047244,0.0,0.0588235294117647,3
16846,0.3333333333333335,0.5736434108527132,0.4803988216632676,0.6880733944954129,0.9158878504672898,0.5161290322580645,0.9216867469879516,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1771653543307086,0.0,0.0588235294117647,3
16849,0.3333333333333335,0.5658914728682171,0.4785859959211421,0.5886850152905199,0.0680907877169559,0.5161290322580645,0.3072289156626506,0.6774193548387096,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1574803149606299,0.0,0.0588235294117647,3
16901,0.3333333333333335,0.4651162790697674,0.4901427600271923,0.6743119266055047,0.5647530040053403,0.5161290322580645,0.92570281124498,0.6451612903225806,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.2322834645669291,1.0,0.1176470588235294,2
16918,0.3333333333333335,0.5116279069767442,0.424881033310673,0.4984709480122324,0.0680907877169559,0.4838709677419355,0.2399598393574297,0.6612903225806451,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1929133858267716,0.5,0.0588235294117647,2
16968,0.3333333333333335,0.4418604651162791,0.3727622932245638,0.6345565749235474,0.0574098798397864,0.4193548387096775,0.2761044176706827,0.6612903225806451,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0393700787401574,1.0,0.0,1
16980,0.3333333333333335,0.4806201550387596,0.4058463630183548,0.672782874617737,0.1041388518024031,0.4516129032258065,0.3975903614457831,0.6774193548387096,0.0666666666666666,0.3720930232558138,1.0,0.1062992125984252,1.0,0.1764705882352941,2
16983,0.3333333333333335,0.4883720930232558,0.4140040788579198,0.6299694189602447,0.0680907877169559,0.4838709677419355,0.2248995983935743,0.6612903225806451,0.0666666666666666,0.3720930232558138,1.0,0.1023622047244094,1.0,0.1764705882352941,2
16996,0.3333333333333335,0.4728682170542636,0.4019941083163381,0.6529051987767585,0.0627503337783711,0.4516129032258065,0.2208835341365461,0.5645161290322581,0.0666666666666666,0.3720930232558138,1.0,0.0551181102362204,0.75,0.0,2
17006,0.3333333333333335,0.4186046511627906,0.3514615907545887,0.591743119266055,0.0574098798397864,0.4193548387096775,0.2319277108433735,0.5645161290322581,0.0666666666666666,0.3720930232558138,1.0,0.0393700787401574,0.5,0.0,2
17011,0.3333333333333335,0.3875968992248062,0.3290278721957851,0.6406727828746178,0.0520694259012016,0.4193548387096775,0.2208835341365461,0.5806451612903226,0.0666666666666666,0.3720930232558138,1.0,0.0472440944881889,0.5,0.0,2
17021,0.3333333333333335,0.3333333333333333,0.283480625424881,0.6529051987767585,0.0467289719626168,0.4193548387096775,0.2279116465863453,0.5806451612903226,0.0666666666666666,0.3720930232558138,1.0,0.0393700787401574,0.75,0.0,2
17047,0.3333333333333335,0.3565891472868217,0.3056877407659188,0.6880733944954129,0.0467289719626168,0.5161290322580645,0.2088353413654618,0.7096774193548386,0.0666666666666666,0.3720930232558138,1.0,0.0629921259842519,0.75,0.0,2
17074,0.3333333333333335,0.1937984496124031,0.4341717652390664,0.6009174311926606,0.0680907877169559,0.3870967741935485,0.2208835341365461,0.6451612903225806,0.0666666666666666,0.3720930232558138,1.0,0.0826771653543307,1.0,0.0588235294117647,2
17099,0.3333333333333335,0.2635658914728682,0.5950600498527079,0.6743119266055047,0.1255006675567423,0.4193548387096775,0.3192771084337349,0.7419354838709676,0.0666666666666666,0.3720930232558138,1.0,0.3346456692913386,0.5,0.1176470588235294,3
